JW=  1    A=   87.09    NA=  1454    Q(I)=0.10/0.08/0.08/0.10/0.07/0.13/0.06/0.06/0.10/0.08/0.08/0.05/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
    222       11.60        7       1       57.7          0.0       0.0       0.0          0.00         23
    223       11.80        6       3       39.7          0.0       0.0       0.0          0.74         48
    224       11.89        9       1       39.4          0.0       0.0       0.0          0.55         22
    225       11.93        9       1       32.6          0.0       0.0       0.0          0.58         18
    226       11.98        4       1       65.2          0.0       0.0       0.0          0.09          5
    227       12.33        2       1       42.3          0.0       0.0       0.0          0.16         13
    228       12.37       12       2       33.8          0.0       0.0       0.0          0.31         44
    229       12.52       10       1       53.5          0.0       0.0       0.0          0.15         55
    230       12.55        6       5       34.0          0.0       0.0       0.0          1.05         18
    231       12.66        4       1       66.4          0.0       0.0       0.0          0.17         22
    232       12.73        2       1       45.6          0.0       0.0       0.0          0.62          5
    233       12.77        4       1       59.1          0.0       0.0       0.0          0.18         19
    234       12.80        2       1       28.8          0.0       0.0       0.0          1.22         49
    235       12.84       11       1       45.3          0.0       0.0       0.0          0.31         20
    236       13.01        8       1       59.0          0.0       0.0       0.0          0.00         39
    237       13.03       11       2       11.2          0.0       0.0       0.0          0.53         13
    238       13.11        9       1       40.4          0.0       0.0       0.0          0.32         47
    239       13.15        3       1       71.3          0.0       0.0       0.0          0.65         33
    240       13.21        8       1       58.5          0.0       0.0       0.0          0.00         46
    241       13.24       10       1       43.3          0.0       0.0       0.0          0.10         27
    242       13.31        3       1       64.5          0.0       0.0       0.0          1.10          5
    243       13.32        5       1       77.0         16.0      12.0      -5.0          0.55         39
    244       13.34        1       7        0.0          0.0       0.0       0.0          1.24          8
    245       13.51        1       4        0.0          0.0       0.0       0.0          1.54         22
    246       13.60        7       1       51.8          0.0       0.0       0.0          0.00         16
    247       13.69        9       1       66.3          0.0       0.0       0.0          0.53         49
    248       13.79       11       1       50.4          0.0       0.0       0.0          0.15         61
