JW=  1    A=   74.38    NA=    93    Q(I)=0.07/0.02/0.16/0.20/0.12/0.04/0.05/0.10/0.14/0.06/0.01/0.02/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
    651       51.50        6       6       50.8          0.0       0.0       0.0          0.19         49
    652       51.64       12       1       65.8          0.0       0.0       0.0          1.22         25
    653       51.80        5       2       18.8        -56.0     -28.0     -23.0          0.42         46
    654       51.82        2       1       41.2          0.0       0.0       0.0          0.14         55
    655       51.83        2       1       45.1          0.0       0.0       0.0          0.40         12
    656       51.83       11       2       11.6          0.0       0.0       0.0          0.60         31
    657       51.89        6       1       62.3          0.0       0.0       0.0          1.52         12
    658       51.92        7       1       49.2          0.0       0.0       0.0          0.00         22
    659       52.17        1       2        0.0          0.0       0.0       0.0          2.19         14
    660       52.18        6       6       38.7          0.0       0.0       0.0          0.64          3
    661       52.23        2       1       52.2          0.0       0.0       0.0          0.64          4
    662       52.40        3       1       64.3          0.0       0.0       0.0          0.74          6
    663       52.40       12       1       85.2          0.0       0.0       0.0          0.71         49
    664       52.61        6       1       63.4          0.0       0.0       0.0          0.16         51
    665       52.63        1      10        0.0          0.0       0.0       0.0          2.57         16
    666       52.90       11       1       43.1          0.0       0.0       0.0          0.29         44
    667       53.02        4       1       47.6          0.0       0.0       0.0          0.88         62
    668       53.04       11       1       34.6          0.0       0.0       0.0          0.20         58
    669       53.25        3       1       64.2          0.0       0.0       0.0          0.50         32
    670       53.44        1       2        0.0          0.0       0.0       0.0          2.24         49
    671       53.48        8       2       27.6          0.0       0.0       0.0          0.00          6
